customer_id,customer_name,email,phone,age,gender,city,state,tier,pincode,signup_date,is_premium
CUST0424,Bhavani Deep,ibansal@example.net,+915017164455,33,Male,Chennai,Madhya Pradesh,Tier 1,857906,2022-01-08,True
CUST0425,Wakeeta Dara,harshil03@example.org,+912156321358,29,Male,Bangalore,Andhra Pradesh,Tier 1,401041,2023-04-09,False
CUST0426,Ladli Madan,lakshitsharma@example.org,+915296718839,33,Male,Kanpur,Meghalaya,Tier 2,457314,2023-02-14,False
CUST0427,Ira Kibe,farasborde@example.com,+913037637153,63,Female,Bangalore,Uttarakhand,Tier 1,472812,2023-04-06,False
CUST0428,Lekha Sethi,mugdhaguha@example.org,06249127113,45,Male,Kolkata,Andhra Pradesh,Tier 1,240787,2022-12-06,False
CUST0429,Jagat Chad,raagini32@example.com,6850745106,44,Male,Hyderabad,Telangana,Tier 1,343629,2023-07-01,False
CUST0430,Zilmil Sant,bediyuvraj@example.org,+911009431814,35,Female,Firozabad,Haryana,Tier 3,661347,2023-03-05,False
CUST0431,Samar Palan,bhavna01@example.org,9743251225,21,Male,Bhopal,Manipur,Tier 2,076502,2022-11-16,False
CUST0432,Onkar Andra,urvi90@example.com,+917100943882,43,Female,Vadodara,Tripura,Tier 2,114577,2023-02-14,False
CUST0433,Vidhi Kulkarni,tara05@example.com,5897148026,25,Female,Kanpur,West Bengal,Tier 2,257039,2023-06-29,False
CUST0434,Jagvi Jhaveri,harikrishna@example.net,+914878245569,24,Female,Agra,Maharashtra,Tier 2,430985,2024-12-16,True
CUST0435,Rachita Sha,bhavya10@example.com,2728498247,23,Male,Bareilly,Jharkhand,Tier 3,407034,2024-08-09,False
CUST0436,Chatresh Suresh,abdul65@example.net,+910425488214,39,Male,Bangalore,Chhattisgarh,Tier 1,691430,2024-07-10,False
CUST0437,Yuvraj Raju,grastogi@example.com,09429659234,49,Female,Allahabad,Chhattisgarh,Tier 3,834414,2024-01-06,True
CUST0438,Qadim Prashad,ichar@example.net,05857567667,26,Male,Bangalore,Andhra Pradesh,Tier 1,612943,2024-05-30,False
CUST0439,Joshua Memon,ramaswamyjeremiah@example.com,0787010415,28,Male,Jaipur,Punjab,Tier 2,497501,2024-06-20,False
CUST0440,Samarth Varty,warhideshpande@example.org,2440793110,29,Female,Kolkata,Chhattisgarh,Tier 1,813317,2024-06-27,False
CUST0441,Mahika Bhakta,mitalnidhi@example.com,+913849791620,39,Female,Nagpur,Goa,Tier 2,328837,2022-02-08,True
CUST0442,Bimala Chaudhry,qpillai@example.com,06176620471,34,Male,Chennai,Odisha,Tier 1,094097,2024-01-17,False
CUST0443,Liam Sidhu,amalhotra@example.org,08835868122,28,Male,Hyderabad,Kerala,Tier 1,724461,2022-03-08,False
CUST0444,Krisha Sodhi,yashicavora@example.com,+915995996100,29,Female,Kolkata,West Bengal,Tier 1,311775,2024-09-29,False
CUST0445,Henry Ghosh,esalvi@example.org,4101759025,24,Female,Hyderabad,Bihar,Tier 1,629833,2022-12-26,False
CUST0446,Raksha Mangal,sakshamedwin@example.com,3190130205,44,Female,Firozabad,Tripura,Tier 3,981528,2023-01-28,False
CUST0447,Sarthak Som,ishanvi98@example.org,+917661912841,28,Female,Hyderabad,Bihar,Tier 1,309850,2024-02-10,False
CUST0448,Zayan Ramakrishnan,ekansh24@example.org,9389846908,27,Male,Ahmedabad,Tamil Nadu,Tier 1,974005,2022-12-15,False
CUST0449,Sai Natt,dewansamarth@example.net,5037199051,56,Female,Lucknow,Maharashtra,Tier 2,872401,2023-10-17,True
CUST0450,Yashica Kar,raagini74@example.org,+910038960870,35,Male,Nagpur,Madhya Pradesh,Tier 2,266821,2022-02-25,False
CUST0451,Jhalak Pandey,hemalsarkar@example.org,+913190368900,37,Male,Jaipur,West Bengal,Tier 2,010272,2023-11-12,False
CUST0452,Dipta Palla,brindadayal@example.net,07111483753,23,Female,Bhopal,Manipur,Tier 2,584384,2023-03-15,True
CUST0453,Chatura Pal,rsunder@example.org,+912834831520,56,Male,Lucknow,Haryana,Tier 2,710704,2023-05-11,False
CUST0454,Charita Chad,mallickleena@example.com,+916670336268,32,Male,Jhansi,Arunachal Pradesh,Tier 3,085095,2023-03-08,False
CUST0455,Ayaan Om,ysane@example.net,0186487699,37,Female,Kolkata,Tripura,Tier 1,267320,2023-02-12,True
CUST0456,Frederick Krish,geetika96@example.org,4544901495,34,Female,Lucknow,Uttarakhand,Tier 2,277070,2023-03-13,False
CUST0457,Jagrati Srinivasan,nilimabhardwaj@example.net,+914985172444,25,Female,Allahabad,West Bengal,Tier 3,232290,2023-12-26,True
CUST0458,Balvan Gour,cnadig@example.net,3044058093,64,Male,Allahabad,Kerala,Tier 3,187181,2022-12-28,False
CUST0459,Eshana Prabhu,pbora@example.com,02059556574,60,Female,Varanasi,Punjab,Tier 3,250429,2023-01-04,False
CUST0460,Siddharth Munshi,tanveer69@example.org,2611398986,35,Male,Mumbai,Nagaland,Tier 1,809788,2022-02-09,False
CUST0461,Amruta Hayer,yagnesh53@example.com,+917513765158,63,Male,Hyderabad,Mizoram,Tier 1,579376,2023-11-17,False
CUST0462,Yash Reddy,abhamangat@example.com,01166829732,46,Male,Bareilly,Manipur,Tier 3,216487,2022-12-23,True
CUST0463,Bahadurjit Sankar,ganesanelijah@example.org,8665268341,25,Male,Delhi,Karnataka,Tier 1,999101,2022-06-06,False
CUST0464,Nilima Sengupta,wmann@example.com,2298120995,41,Female,Bangalore,Sikkim,Tier 1,657289,2023-07-06,False
CUST0465,Vincent Mishra,dom@example.net,8986456522,25,Female,Patna,Arunachal Pradesh,Tier 2,684995,2023-03-10,False
CUST0466,Bhavani Gandhi,manianusha@example.com,03244913421,33,Male,Surat,Gujarat,Tier 2,090883,2022-06-04,False
CUST0467,Atharv Pingle,baghyawatisandhu@example.net,08274117674,24,Male,Bangalore,Assam,Tier 1,415131,2022-01-11,False
CUST0468,Yashica Nayak,sudiksha81@example.net,5061853800,26,Female,Hyderabad,Haryana,Tier 1,963347,2023-05-24,False
CUST0469,Rachit Taneja,karan31@example.net,3061789320,40,Male,Hyderabad,Maharashtra,Tier 1,969357,2022-08-24,False
CUST0470,Charita Kata,vedhika76@example.net,08741314675,22,Male,Bhopal,Haryana,Tier 2,127515,2024-04-04,False
CUST0471,Kabir Sule,rsabharwal@example.org,+914483608545,33,Female,Pune,Maharashtra,Tier 1,766404,2024-12-18,False
CUST0472,Harinakshi Bath,sara63@example.net,+918319952980,24,Female,Hyderabad,Telangana,Tier 1,615581,2024-01-25,False
CUST0473,Zilmil Kade,rushil28@example.com,3425563830,26,Male,Nagpur,Arunachal Pradesh,Tier 2,818670,2024-10-14,True
CUST0474,Charvi Bajwa,yugbandi@example.com,1662411186,36,Male,Patna,Andhra Pradesh,Tier 2,892196,2022-09-01,False
CUST0475,Ekiya Sandal,mittalanusha@example.com,+911497646136,34,Female,Ahmedabad,Nagaland,Tier 1,748836,2022-10-29,False
CUST0476,Meera Pradhan,sethiudarsh@example.net,+916375791452,42,Female,Chennai,Uttar Pradesh,Tier 1,182379,2022-01-27,True
CUST0477,Lohit Rau,uvirk@example.net,+910746452059,40,Male,Ahmedabad,Punjab,Tier 1,043878,2023-01-24,False
CUST0478,Warinder Nagy,gsubramanian@example.net,1161620281,34,Male,Mumbai,Goa,Tier 1,710672,2024-02-16,False
CUST0479,Logan Sahota,sandra@example.org,04485959224,29,Male,Bangalore,Mizoram,Tier 1,958947,2024-08-30,True
CUST0480,Ganga Deshmukh,urvianne@example.com,02271043318,35,Male,Chennai,Manipur,Tier 1,109792,2023-12-21,False
CUST0481,Upkaar Pai,hansanvi@example.com,09459648831,32,Male,Surat,Odisha,Tier 2,134249,2022-04-14,False
CUST0482,Leela Narayanan,urvashi32@example.org,+913192227051,32,Female,Mumbai,Arunachal Pradesh,Tier 1,876754,2022-06-08,False
CUST0483,Wridesh Ramaswamy,trajan@example.com,04858193242,44,Female,Pune,Uttarakhand,Tier 1,877418,2024-02-17,False
CUST0484,Pranav Bakshi,unnati56@example.org,8365203758,29,Male,Mumbai,Gujarat,Tier 1,945154,2023-11-08,False
CUST0485,Anjali Bandi,varenya60@example.net,4409079772,22,Female,Varanasi,Meghalaya,Tier 3,050922,2024-02-21,True
CUST0486,Oni Dar,sawhneydavid@example.com,+918439055295,42,Female,Pune,Mizoram,Tier 1,660138,2022-07-24,False
CUST0487,Fiyaz Gera,rbasu@example.net,+918620448515,31,Female,Nagpur,Manipur,Tier 2,971112,2022-08-18,False
CUST0488,Eesha Bahri,advaithkalla@example.net,07134324064,53,Male,Agra,Goa,Tier 2,295633,2022-05-15,False
CUST0489,Peter Merchant,ria41@example.com,09558720962,34,Female,Indore,Nagaland,Tier 2,654358,2023-02-28,False
CUST0490,Gautam Varghese,aarnakamdar@example.com,00182727955,34,Male,Bangalore,Odisha,Tier 1,905150,2024-05-06,False
CUST0491,Vaishnavi Natt,harish25@example.com,+917820797996,18,Male,Chennai,Telangana,Tier 1,734595,2022-09-04,False
CUST0492,Charita Baria,yashicachokshi@example.com,04969028249,34,Male,Indore,Tamil Nadu,Tier 2,922501,2024-01-20,False
CUST0493,Hiral Shanker,dgandhi@example.org,2324412336,29,Male,Chennai,Assam,Tier 1,285072,2023-04-26,False
CUST0494,Urishilla Ramesh,urmipuri@example.com,3162526546,23,Female,Patna,Punjab,Tier 2,815790,2023-06-20,False
CUST0495,Wahab Pillay,harini80@example.net,6132730346,50,Male,Vadodara,Assam,Tier 2,626244,2022-12-11,False
CUST0496,Bakhshi Lal,kgola@example.com,8171516025,22,Female,Delhi,Chhattisgarh,Tier 1,707660,2023-08-24,False
CUST0497,Aarna D’Alia,xthakkar@example.com,5851268612,41,Male,Mumbai,Andhra Pradesh,Tier 1,943897,2023-04-16,False
CUST0498,Ucchal Manda,daravrishti@example.com,00954654084,48,Male,Chennai,Goa,Tier 1,560754,2023-11-07,False
CUST0499,Isaac Parikh,walimeghana@example.org,+911812276457,44,Female,Hyderabad,Tamil Nadu,Tier 1,897015,2024-09-14,False
CUST0500,Manan Chaudhuri,uvala@example.org,04660241613,38,Male,Kanpur,Odisha,Tier 2,498830,2023-08-03,False
CUST0501,Tanveer Sarkar,quincy48@example.net,+919624406306,38,Male,Bangalore,Sikkim,Tier 1,447951,2023-08-05,False
CUST0502,Andrew Nair,devanshmani@example.net,9796958678,58,Female,Mumbai,Andhra Pradesh,Tier 1,555727,2022-12-10,False
CUST0503,Onkar Ramakrishnan,neha09@example.org,7851385445,31,Male,Nagpur,Manipur,Tier 2,029929,2024-02-15,False
CUST0504,Ojasvi Bajaj,vritti36@example.net,+916911633194,38,Female,Bareilly,Goa,Tier 3,686536,2023-07-01,False
CUST0505,Ekaja Patil,nadkarniyadavi@example.net,6367747226,24,Male,Pune,Jharkhand,Tier 1,857216,2024-07-19,False
CUST0506,Omya Roy,ayushkapur@example.org,9819960593,46,Male,Ahmedabad,Goa,Tier 1,150968,2024-06-20,False
CUST0507,Neel Shankar,wriddhish27@example.net,+915241039773,54,Female,Surat,Sikkim,Tier 2,327819,2024-03-05,False
CUST0508,Yash Shere,amblebachittar@example.net,6876164819,24,Male,Lucknow,Rajasthan,Tier 2,770460,2023-05-30,False
CUST0509,Yasti Sarraf,gdash@example.org,09125652373,55,Female,Nagpur,Himachal Pradesh,Tier 2,517734,2023-07-19,True
CUST0510,Sai Narayanan,kkuruvilla@example.com,0228403595,25,Male,Bhopal,Tamil Nadu,Tier 2,429477,2023-06-16,False
CUST0511,Mohammed Dave,brindarajagopalan@example.com,3039429045,49,Male,Kanpur,Telangana,Tier 2,792529,2024-11-11,False
CUST0512,Kavya Radhakrishnan,hgara@example.com,+917601534332,34,Male,Bhopal,Himachal Pradesh,Tier 2,357790,2024-02-18,False
CUST0513,Samaksh Patla,rastogihardik@example.com,1488810798,59,Male,Kolkata,Haryana,Tier 1,423372,2024-03-25,False
CUST0514,Arunima Chand,devanshdeo@example.net,00333997718,24,Female,Aligarh,Uttar Pradesh,Tier 3,513717,2022-03-04,False
CUST0515,Rudra Chaudhry,vidhimital@example.net,+919617399704,36,Male,Chennai,Tripura,Tier 1,947258,2022-05-10,False
CUST0516,Chandani Lalla,haritamaharaj@example.net,8471270587,43,Male,Lucknow,Meghalaya,Tier 2,216417,2024-01-21,False
CUST0517,Rishi Chopra,tanaymohanty@example.net,05871493925,27,Male,Kolkata,Goa,Tier 1,622925,2023-06-16,False
CUST0518,Omaja Luthra,adyasodhi@example.com,02455574696,62,Male,Delhi,Tripura,Tier 1,060652,2024-03-13,False
CUST0519,Anirudh Jain,aahanamenon@example.com,+915665883398,30,Male,Allahabad,Manipur,Tier 3,113257,2023-12-11,False
CUST0520,Chakradhar Ramakrishnan,rkrish@example.net,6010548574,24,Male,Chennai,Bihar,Tier 1,215622,2024-07-10,False
CUST0521,Ryan Chakrabarti,ukorpal@example.net,4884021557,31,Male,Kanpur,Telangana,Tier 2,257375,2024-07-05,False
CUST0522,Aashi Kumer,deyjagdish@example.net,06670808509,45,Male,Pune,Maharashtra,Tier 1,858749,2023-06-02,False
CUST0523,Faqid Chanda,walinathan@example.net,+919793164772,27,Female,Indore,Rajasthan,Tier 2,129578,2023-06-03,False
CUST0524,Ansh Ratti,abeer96@example.org,+913562439587,33,Male,Nagpur,Rajasthan,Tier 2,959232,2024-12-11,False
CUST0525,Pratyush Chaudhuri,wallabalveer@example.org,5155333426,40,Male,Bangalore,Himachal Pradesh,Tier 1,350271,2022-11-17,False
CUST0526,Sachi Joshi,cbawa@example.com,03369112898,37,Male,Lucknow,Bihar,Tier 2,317955,2023-08-06,True
CUST0527,Shivansh Chana,vanya48@example.org,00066615541,58,Female,Agra,Maharashtra,Tier 2,316704,2023-10-07,False
CUST0528,Chakradev Dhaliwal,peterandra@example.org,2270093459,45,Male,Pune,Maharashtra,Tier 1,622822,2024-10-02,False
CUST0529,Nicholas Balan,tjani@example.com,5495005070,33,Male,Mumbai,Telangana,Tier 1,608698,2023-07-22,False
CUST0530,Harish Aurora,udant16@example.org,+917768729047,36,Male,Indore,Meghalaya,Tier 2,258591,2022-09-21,False
CUST0531,Rohan Dass,yutikadayal@example.org,+911164913342,34,Male,Mumbai,Telangana,Tier 1,579889,2024-01-13,False
CUST0532,Falak Sami,maanav90@example.net,00320203265,62,Male,Hyderabad,Andhra Pradesh,Tier 1,753967,2023-02-19,False
CUST0533,Adya Sarraf,mammenyoshita@example.com,02457871584,44,Female,Indore,Assam,Tier 2,608213,2022-11-30,True
CUST0534,Jai Merchant,idikamohanty@example.com,08182683230,24,Male,Delhi,Gujarat,Tier 1,892988,2023-12-12,False
CUST0535,Victor Wali,kavyadutt@example.org,2932896340,27,Male,Surat,Madhya Pradesh,Tier 2,686775,2022-03-15,False
CUST0536,Aadi Borde,devika39@example.net,+910622723626,35,Female,Pune,Madhya Pradesh,Tier 1,351342,2022-07-31,False
CUST0537,Max Jha,rdhar@example.com,00184819737,46,Female,Indore,Jharkhand,Tier 2,897215,2023-09-16,False
CUST0538,Lakshmi Kumer,shuklapooja@example.net,+917438119953,23,Male,Patna,West Bengal,Tier 2,660144,2023-02-27,False
CUST0539,Oni Krishnamurthy,fiyaz01@example.net,03973964178,19,Male,Mumbai,Punjab,Tier 1,986091,2023-01-26,False
CUST0540,Girish Dalal,jalsasama@example.com,0577980660,43,Female,Pune,Gujarat,Tier 1,051460,2024-07-06,False
CUST0541,Jagrati Padmanabhan,yuvraj47@example.org,07423885652,34,Male,Delhi,West Bengal,Tier 1,155983,2023-12-11,False
CUST0542,Harrison Chana,nmunshi@example.com,2634755752,51,Male,Agra,Goa,Tier 2,013948,2023-05-07,True
CUST0543,Pranav Rao,issacgirik@example.org,9642585626,55,Female,Delhi,Bihar,Tier 1,991537,2024-12-23,False
CUST0544,Mohammed Mahal,talwarudarsh@example.net,+913373204309,56,Male,Mumbai,Meghalaya,Tier 1,688936,2022-03-05,False
CUST0545,Lila Lal,adya65@example.com,+915851253892,42,Female,Kanpur,Bihar,Tier 2,851935,2022-10-17,False
CUST0546,Udyati Luthra,sharmaraksha@example.com,6120878057,25,Male,Delhi,West Bengal,Tier 1,151494,2024-12-26,False
CUST0547,Raagini Deol,qkale@example.com,08453986289,52,Male,Pune,Karnataka,Tier 1,905911,2022-02-12,False
CUST0548,Odika Edwin,yuvrajgola@example.org,+917151169666,63,Female,Bangalore,Tamil Nadu,Tier 1,252145,2024-08-11,False
CUST0549,Zayyan Tata,gourabha@example.com,+913515718409,22,Male,Moradabad,Arunachal Pradesh,Tier 3,512080,2022-10-03,False
CUST0550,Leena Mohan,prasadekaraj@example.org,+919728351295,42,Female,Kolkata,Odisha,Tier 1,728270,2022-01-08,False
CUST0551,Jai Muni,hritik52@example.net,2173929578,21,Male,Vadodara,Uttarakhand,Tier 2,718153,2024-08-24,False
CUST0552,Wriddhish Swaminathan,netrabarman@example.com,+917918158998,29,Female,Ahmedabad,Mizoram,Tier 1,834527,2023-07-23,False
CUST0553,Pooja Raval,fpurohit@example.com,+917158796474,38,Male,Indore,Tripura,Tier 2,803149,2022-11-04,False
CUST0554,Dipta Bava,battachavvi@example.com,+915806882850,40,Male,Vadodara,Gujarat,Tier 2,723513,2024-06-06,True
CUST0555,Alexander Bath,sjha@example.org,00352635602,37,Female,Bhopal,Chhattisgarh,Tier 2,946943,2024-02-09,False
CUST0556,Nimrat Anne,ysachdev@example.com,+917490607231,18,Male,Delhi,Rajasthan,Tier 1,127128,2024-10-11,False
CUST0557,Aahana Rao,bhavini49@example.com,+911631873280,24,Male,Hyderabad,Meghalaya,Tier 1,113062,2023-05-24,False
CUST0558,Wyatt Sarin,raksha27@example.net,+918335090254,31,Male,Lucknow,Goa,Tier 2,730662,2022-05-10,False
CUST0559,Umang Gour,gautamisarna@example.org,01398482285,35,Male,Delhi,Arunachal Pradesh,Tier 1,168809,2023-03-30,False
CUST0560,Kamala Barad,hemangkaur@example.org,00906913098,30,Male,Hyderabad,Assam,Tier 1,796496,2022-09-21,False
CUST0561,Vritti Krishna,suhani72@example.com,5324264250,62,Female,Gwalior,Maharashtra,Tier 3,207683,2023-11-30,True
CUST0562,Ira Joshi,asama@example.com,7767555628,24,Male,Pune,Gujarat,Tier 1,339395,2023-09-17,False
CUST0563,Kavya Mohanty,mayadhaliwal@example.com,+918749603358,31,Male,Delhi,Goa,Tier 1,862703,2023-12-21,False
CUST0564,Anjali Dugal,jhora@example.com,07327599801,27,Male,Delhi,Uttar Pradesh,Tier 1,100051,2023-08-23,False
CUST0565,Samaksh Dora,damyantibhatti@example.com,5977524418,26,Male,Kanpur,Goa,Tier 2,261896,2023-05-02,False
CUST0566,Avni Krish,dinsai@example.org,+912676720957,29,Female,Bareilly,Odisha,Tier 3,707955,2022-09-03,False
CUST0567,Ekapad Goel,charitaramesh@example.org,+913541597099,29,Female,Kolkata,Maharashtra,Tier 1,543848,2022-05-13,False
CUST0568,Eiravati Ganesan,kharedamini@example.com,06504715802,24,Male,Moradabad,West Bengal,Tier 3,904637,2022-02-06,False
CUST0569,Balendra Madan,xnayak@example.net,06525483744,28,Female,Chennai,Assam,Tier 1,158102,2023-08-14,False
CUST0570,Falan Goel,dhruv29@example.org,+911005912975,39,Male,Hyderabad,Uttar Pradesh,Tier 1,910231,2022-06-16,False
CUST0571,Gavin Aggarwal,nkaul@example.org,1658373792,30,Female,Chennai,Meghalaya,Tier 1,907280,2022-10-16,False
CUST0572,Rudra Lall,ranbirdasgupta@example.net,+913253269496,35,Female,Delhi,Mizoram,Tier 1,364538,2022-05-04,False
CUST0573,Baghyawati Edwin,bhatiadev@example.com,00961701595,34,Female,Indore,Tamil Nadu,Tier 2,945757,2022-01-11,False
CUST0574,Charita Suresh,ranveer39@example.org,+915677567772,31,Male,Bhopal,Chhattisgarh,Tier 2,602562,2023-07-30,False
CUST0575,Akshay Saraf,matthewgour@example.org,+910672453076,43,Male,Surat,Goa,Tier 2,843379,2023-09-13,False
CUST0576,Radhika Dutta,wbhasin@example.org,+915794238736,27,Female,Nagpur,Meghalaya,Tier 2,425496,2024-02-15,False
CUST0577,Kai Wagle,harita52@example.com,7107563353,23,Female,Vadodara,West Bengal,Tier 2,748595,2024-08-08,False
CUST0578,Joshua Nagy,warjaskrish@example.com,7058162951,33,Female,Pune,Mizoram,Tier 1,794176,2024-12-20,False
CUST0579,Luke Patla,somyatin@example.org,0559782457,43,Male,Lucknow,Karnataka,Tier 2,399140,2022-10-28,False
CUST0580,Yuvraj Puri,tapte@example.com,+912400615727,37,Male,Jaipur,Rajasthan,Tier 2,829751,2022-10-30,False
CUST0581,Anya Hora,kmane@example.net,+915010587525,29,Female,Indore,Uttarakhand,Tier 2,806562,2023-03-01,True
CUST0582,Barkha Naik,vaidyadaksh@example.net,2711221823,39,Male,Firozabad,Assam,Tier 3,551651,2023-05-23,False
CUST0583,David Vohra,srandhawa@example.org,1372143308,31,Male,Moradabad,Andhra Pradesh,Tier 3,370033,2024-02-05,False
CUST0584,Xiti Nagarajan,lila60@example.net,07068103903,33,Female,Jaipur,Haryana,Tier 2,051958,2022-08-26,False
CUST0585,Simon Doshi,mandaamaira@example.net,08623945354,30,Female,Ahmedabad,Madhya Pradesh,Tier 1,470798,2022-09-13,False
CUST0586,Qasim Chowdhury,ramhredhaan@example.net,+913943945703,29,Male,Jaipur,Odisha,Tier 2,380403,2023-09-23,True
CUST0587,Samuel Tata,dnarang@example.com,2778943191,60,Male,Pune,Andhra Pradesh,Tier 1,900404,2022-10-09,False
CUST0588,Nathaniel Chatterjee,pillaitanveer@example.net,+916514604014,28,Male,Bangalore,Chhattisgarh,Tier 1,731072,2023-11-23,False
CUST0589,Gabriel Keer,rmahajan@example.org,9712316600,32,Male,Ahmedabad,Meghalaya,Tier 1,762090,2022-01-23,False
CUST0590,Avni Manda,zjain@example.com,+914337009687,28,Female,Kolkata,Uttar Pradesh,Tier 1,045195,2024-10-17,True
CUST0591,Nihal Prakash,madhav55@example.com,+919657542786,37,Female,Agra,Kerala,Tier 2,194255,2023-12-10,True
CUST0592,Shravya Zacharia,brijeshoza@example.net,2958292361,27,Male,Firozabad,Uttarakhand,Tier 3,188081,2024-09-29,True
CUST0593,Aachal Gala,gaurikasuresh@example.org,05868639561,59,Male,Lucknow,Haryana,Tier 2,230817,2024-06-12,False
CUST0594,Damini Khurana,nmitter@example.net,1300041321,37,Male,Bangalore,Assam,Tier 1,716560,2022-08-13,True
CUST0595,Hemal Rama,sathvik46@example.net,7990707550,26,Female,Nagpur,Himachal Pradesh,Tier 2,681699,2024-12-20,False
CUST0596,Avi Rai,suragabriel@example.com,08113176539,26,Female,Bhopal,Meghalaya,Tier 2,548739,2023-06-30,False
CUST0597,Advaith Dave,toorsai@example.org,2749680491,23,Female,Delhi,Tamil Nadu,Tier 1,274204,2023-09-30,True
CUST0598,Pooja Choudhary,farajissac@example.com,03062604235,32,Male,Kolkata,West Bengal,Tier 1,371122,2024-07-22,False
CUST0599,Raksha Taneja,qushi08@example.net,08167046861,37,Female,Jaipur,Assam,Tier 2,457683,2022-07-25,False
CUST0600,Arjun Edwin,groverronith@example.com,8584712961,29,Female,Kanpur,Nagaland,Tier 2,332426,2022-08-02,False
CUST0601,Darpan Uppal,chowdhuryamaira@example.net,0425373377,40,Male,Surat,Meghalaya,Tier 2,126881,2022-01-18,False
CUST0602,Yashvi Dhillon,sridharyochana@example.org,2365346060,24,Male,Delhi,West Bengal,Tier 1,603567,2022-08-15,False
CUST0603,Joshua Srinivas,pdugar@example.net,4716906181,39,Male,Bangalore,Tamil Nadu,Tier 1,054647,2024-07-31,False
CUST0604,Chavvi Wason,darika78@example.com,09899927517,30,Male,Bangalore,Karnataka,Tier 1,444498,2024-10-06,False
CUST0605,Ekiya Khatri,ijayamohan@example.org,08644963924,37,Female,Bhopal,Gujarat,Tier 2,885379,2022-12-20,False
CUST0606,Jacob Manne,sameshnazareth@example.org,7536749785,24,Male,Ahmedabad,Chhattisgarh,Tier 1,914168,2024-03-18,False
CUST0607,Ekalinga Gulati,warda78@example.net,08963406791,30,Male,Mumbai,Meghalaya,Tier 1,651221,2023-09-03,True
CUST0608,Benjamin Boase,hritik88@example.com,+911630900159,60,Male,Surat,Telangana,Tier 2,463339,2023-07-16,False
CUST0609,Irya Khalsa,arinnadig@example.org,+916389021994,31,Female,Indore,Uttar Pradesh,Tier 2,113633,2024-07-26,False
CUST0610,Oscar Kannan,hredhaan03@example.net,06996733116,21,Female,Delhi,Tamil Nadu,Tier 1,726960,2023-12-15,False
CUST0611,Samesh Swamy,vviswanathan@example.com,+917896793521,34,Male,Hyderabad,Punjab,Tier 1,263355,2024-04-20,False
CUST0612,Yuvraj Mannan,ladlisingh@example.org,9317069556,42,Male,Patna,Andhra Pradesh,Tier 2,676164,2023-09-22,True
CUST0613,Amruta Peri,varenya22@example.org,8983065031,43,Female,Delhi,Tamil Nadu,Tier 1,198041,2023-06-25,False
CUST0614,Sneha Dixit,lucky64@example.org,+916428131909,22,Female,Surat,Rajasthan,Tier 2,487623,2024-03-26,False
CUST0615,Faraj Bhavsar,luthrapraneel@example.net,+917852282305,23,Female,Mathura,West Bengal,Tier 3,480880,2022-01-27,False
CUST0616,Oliver Bava,idugal@example.org,5947372132,64,Male,Hyderabad,Rajasthan,Tier 1,162047,2023-09-04,False
CUST0617,Megha Raval,wvenkatesh@example.net,6486287203,32,Female,Surat,Assam,Tier 2,419666,2024-04-01,False
CUST0618,Arjun Murty,wissac@example.org,+916279246320,44,Female,Chennai,Haryana,Tier 1,476775,2023-04-11,False
CUST0619,Kalpit Sagar,korpalmadhav@example.net,+914505766194,37,Male,Bhopal,Kerala,Tier 2,071553,2022-11-14,True
CUST0620,Advay Chaudhuri,anamikabhasin@example.org,3850765975,26,Male,Chennai,Punjab,Tier 1,450891,2023-04-28,False
CUST0621,Rachita Varkey,toorekalinga@example.org,05742231964,34,Male,Hyderabad,Madhya Pradesh,Tier 1,004023,2023-11-13,False
CUST0622,Omisha Doshi,nkumer@example.org,+912047137271,27,Female,Hyderabad,Assam,Tier 1,595749,2023-10-12,False
CUST0623,Eta Vyas,zinalmallick@example.net,+913067458476,23,Female,Indore,Arunachal Pradesh,Tier 2,412833,2024-05-17,False
CUST0624,Michael Chaudhari,nitara66@example.net,04132971506,64,Female,Allahabad,Madhya Pradesh,Tier 3,267055,2023-01-22,True
CUST0625,Warinder Sur,lrandhawa@example.org,06343925295,27,Female,Agra,Odisha,Tier 2,111102,2022-07-03,False
CUST0626,Waida Chanda,charanagate@example.com,+910245591024,39,Male,Patna,Karnataka,Tier 2,091090,2024-04-19,False
CUST0627,Mahika Swaminathan,lokebishakha@example.net,1942179428,31,Male,Hyderabad,Bihar,Tier 1,934065,2022-10-26,False
CUST0628,Urvashi Sethi,yashodhara44@example.net,6634533722,23,Male,Jhansi,Arunachal Pradesh,Tier 3,091217,2024-10-30,False
CUST0629,Ethan Mandal,ekaja93@example.net,06618943705,30,Female,Varanasi,Goa,Tier 3,351004,2022-07-15,False
CUST0630,Widisha Sheth,cnaik@example.org,06592024617,43,Female,Mumbai,Karnataka,Tier 1,023897,2023-08-29,False
CUST0631,Pranit Sahni,andrajalsa@example.net,09550178332,38,Male,Ahmedabad,Karnataka,Tier 1,868999,2023-03-08,True
CUST0632,Balveer Sha,tanmayi04@example.com,+916917679935,26,Male,Jaipur,Uttarakhand,Tier 2,744039,2022-11-02,False
CUST0633,Alka Agrawal,banjeetkapadia@example.com,+916060148860,45,Male,Hyderabad,Mizoram,Tier 1,907938,2023-01-30,False
CUST0634,Jack Keer,lnarasimhan@example.net,3061537012,33,Male,Lucknow,Telangana,Tier 2,244626,2024-10-24,False
